Date,Time,VRATE,PBLH,WIND_SPEED(GUST),PRATE,Temp,pixelID,lat,lon,u10,v10,u20,v20,u30,v30,u40,v40,u50,v50,u80,v80,u100,v100,file
2020-05-16,12,3000,491.59622,6.007733,0,306.51624,B,13.75,100.75,-0.2327295,-0.27839842,-0.28064698,-0.2851343,-0.29186767,-0.30416748,-0.30867675,4.0564747,4.722556,4.8205347,5.0164795,5.204453,5.7305202,5.8786473,gfs.0p25.2020051612.f000.grib2
2020-05-16,12,5000,729.51624,6.1077332,0,308.71622,C,14,100.5,-0.7827295,-0.91839844,-0.94064695,-0.9851343,-1.0318676,-1.1641675,-1.2086768,4.4864745,5.242556,5.3305345,5.5364795,5.734453,6.30052,6.4586473,gfs.0p25.2020051612.f000.grib2
2020-05-16,12,4000,493.03622,7.807733,0,304.01624,D,13.75,100.25,-1.2827295,-1.5283984,-1.570647,-1.6651343,-1.7518677,-2.0141675,-2.0986767,4.666475,5.452556,5.5605345,5.8264794,6.104453,6.87052,7.0886474,gfs.0p25.2020051612.f000.grib2
2020-05-16,18,5000,674.3321,7.405254,0,305.78455,A,13.75,100.5,1.1766479,1.4357446,1.4634057,1.5263476,1.5835205,1.7602881,1.8306153,4.186162,4.9574585,5.058269,5.240764,5.424358,5.9243555,6.101582,gfs.0p25.2020051618.f000.grib2
2020-05-16,18,5000,617.7721,7.505254,0,304.18457,B,13.75,100.75,1.5266479,1.8557446,1.9134058,2.0163476,2.1235206,2.420288,2.5506153,3.7561622,4.4774585,4.598269,4.820764,5.054358,5.6943555,5.911582,gfs.0p25.2020051618.f000.grib2
2020-05-16,18,5000,593.4521,7.1052537,0,305.08456,C,14,100.5,1.366648,1.6457447,1.6834058,1.7563477,1.8335205,2.040288,2.1106153,3.356162,4.0674586,4.188269,4.400764,4.6243577,5.2343554,5.461582,gfs.0p25.2020051618.f000.grib2
2020-05-16,18,4000,510.0921,7.205254,0,302.38455,D,13.75,100.25,0.62664795,0.7657446,0.7934058,0.84634763,0.89352053,1.0402881,1.0906153,3.076162,3.8374586,3.998269,4.2907643,4.594358,5.4543552,5.811582,gfs.0p25.2020051618.f000.grib2
2020-05-17,0,2000,558.64105,3.5407653,0,306.5,A,13.75,100.5,1.0263721,1.1835938,1.2137964,1.2506446,1.2874926,1.394524,1.4205176,2.0965478,2.4446387,2.497002,2.5629418,2.633545,2.8223193,2.890879,gfs.0p25.2020051700.f000.grib2
2020-05-17,0,4000,692.4811,4.8407655,0,306,B,13.75,100.75,0.41637206,0.56359375,0.5937964,0.6206445,0.6574927,0.73452395,0.7805176,3.006548,3.5146387,3.577002,3.672942,3.7535448,4.0123196,4.1008787,gfs.0p25.2020051700.f000.grib2
2020-05-17,0,2000,534.72107,3.9407654,0,306,C,14,100.5,1.0363721,1.1635938,1.1737964,1.1906445,1.2174927,1.274524,1.2805176,2.3265479,2.7146387,2.7670019,2.852942,2.9335449,3.1523194,3.2408788,gfs.0p25.2020051700.f000.grib2
2020-05-17,0,0,217.68106,2.5407653,0,304.7,D,13.75,100.25,1.4863721,1.6035937,1.6437964,1.6906445,1.7374927,1.8545239,1.9005176,0.95654786,1.0846387,1.137002,1.1829419,1.223545,1.3623194,1.4408789,gfs.0p25.2020051700.f000.grib2
2020-05-17,6,6000,1852.5642,3.2098563,0,319.40002,A,13.75,100.5,0.4557251,0.6523901,0.6562988,0.6781665,0.69519776,0.7324951,0.7611401,3.4827392,3.5668898,3.6024952,3.6490161,3.702639,3.833938,3.8608203,gfs.0p25.2020051706.f000.grib2
2020-05-17,6,8000,1581.0442,4.509856,0,319.7,B,13.75,100.75,0.4357251,0.69239014,0.7162988,0.7281665,0.7451978,0.8024951,0.83114016,5.0027394,5.3468895,5.392495,5.469016,5.5426393,5.733938,5.77082,gfs.0p25.2020051706.f000.grib2
2020-05-17,6,6000,2030.3242,2.6098564,0,319.80002,C,14,100.5,1.7557251,1.7523901,1.7662988,1.7881665,1.8051977,1.8524951,1.8711401,1.5727392,1.6368897,1.6524951,1.6690161,1.6926391,1.753938,1.7708203,gfs.0p25.2020051706.f000.grib2
2020-05-17,6,5000,2016.0042,2.7098563,0,318.5,D,13.75,100.25,0.44572508,0.57239014,0.5862988,0.5881665,0.59519774,0.6224951,0.64114016,2.2827392,2.1968896,2.202495,2.229016,2.252639,2.313938,2.3208203,gfs.0p25.2020051706.f000.grib2
2020-05-17,12,4000,646.95605,5.841736,0,309.1026,A,13.75,100.5,-0.15684815,-0.16510743,-0.1610083,-0.16302246,-0.16503662,-0.17117432,-0.17125732,4.261387,4.867617,4.948135,5.0923877,5.2329054,5.6219215,5.7458787,gfs.0p25.2020051712.f000.grib2
2020-05-17,12,3100,497.67606,5.9417357,0,306.4026,B,13.75,100.75,-0.22684814,-0.23510742,-0.2210083,-0.20302247,-0.18503661,-0.13117431,-0.11125732,3.8813868,4.597617,4.6881347,4.912388,5.142905,5.771921,5.915879,gfs.0p25.2020051712.f000.grib2
2020-05-17,12,4400,681.3561,5.9417357,0,308.0026,C,14,100.5,0.43315184,0.52489257,0.5289917,0.5469775,0.5649634,0.6088257,0.6287427,4.181387,4.927617,5.008135,5.2123876,5.4029055,5.961921,6.125879,gfs.0p25.2020051712.f000.grib2
2020-05-17,12,2500,412.87607,6.0417356,0,304.70258,D,13.75,100.25,-0.14684814,-0.17510742,-0.1810083,-0.19302246,-0.20503663,-0.23117432,-0.24125732,3.3413868,4.027617,4.138135,4.3823876,4.6229053,5.3119216,5.535879,gfs.0p25.2020051712.f000.grib2
2020-05-17,18,4200,716.03986,5.3121133,0,306.3719,A,13.75,100.5,-0.18909667,-0.18771484,-0.1911084,-0.18458496,-0.17797118,-0.16758545,-0.15983887,3.6908448,4.3430176,4.425095,4.5633717,4.7083497,5.1098633,5.245488,gfs.0p25.2020051718.f000.grib2
2020-05-17,18,3700,584.1199,6.012113,0,304.4719,B,13.75,100.75,-0.4690967,-0.49771485,-0.4911084,-0.47458497,-0.4679712,-0.43758544,-0.38983887,3.4908447,4.1630177,4.275095,4.4833717,4.6883497,5.2598634,5.475488,gfs.0p25.2020051718.f000.grib2
2020-05-17,18,2800,548.1199,4.8121133,0,305.3719,C,14,100.5,-0.5090967,-0.6277149,-0.6411084,-0.674585,-0.69797117,-0.77758545,-0.79983884,2.7008448,3.3030176,3.395095,3.5633717,3.7383497,4.1998634,4.4154882,gfs.0p25.2020051718.f000.grib2
2020-05-17,18,400,120.83984,2.4121132,0,301.8719,D,13.75,100.25,0.5509033,0.71228516,0.7388916,0.78541505,0.8320288,0.96241456,1.0101612,1.3008447,1.6330175,1.7050952,1.8233715,1.9483496,2.3098633,2.4754882,gfs.0p25.2020051718.f000.grib2
2020-05-18,0,3000,723.492,4.5074706,0,306.20367,A,13.75,100.5,2.3098633,2.6181543,2.6181054,2.7543824,2.6807861,2.854529,2.9070556,2.5678809,2.9654346,3.0207567,3.0635192,3.181018,3.3947692,3.4749572,gfs.0p25.2020051800.f000.grib2
2020-05-18,0,6000,948.052,5.9074707,0,305.5037,B,13.75,100.75,1.5398632,1.7781543,1.7781055,1.8543823,1.8807862,2.0545287,2.0070558,4.037881,4.6654344,4.7307568,4.863519,4.981018,5.2947693,5.4749575,gfs.0p25.2020051800.f000.grib2
2020-05-18,0,3000,675.492,4.4074707,0,305.5037,C,14,100.5,2.3798633,2.6781542,2.7181056,2.7543824,2.8807862,2.9545288,3.0070558,2.047881,2.4254346,2.4907568,2.5635192,2.681018,2.8947692,2.9749572,gfs.0p25.2020051800.f000.grib2
2020-05-18,0,1000,241.25203,4.4074707,0,302.70367,D,13.75,100.25,3.0698633,3.4281542,3.5781054,3.6543822,3.780786,4.0545287,4.2070556,0.64788085,0.7354346,0.76075685,0.7635193,0.7810181,0.8947693,0.87495726,gfs.0p25.2020051800.f000.grib2
2020-05-18,6,6000,2026.7642,3.4009378,0,320.912,A,13.75,100.5,0.33187866,0.52443236,0.52341306,0.52285767,0.5222534,0.62230223,0.6200317,3.1865296,3.1160462,3.1066284,3.167047,3.213611,3.3402953,3.3774414,gfs.0p25.2020051806.f000.grib2
2020-05-18,6,8000,1831.6442,4.100938,0,321.612,B,13.75,100.75,0.43187866,0.72443235,0.7234131,0.72285765,0.72225344,0.8223022,0.82003176,4.2865295,4.416046,4.5066285,4.567047,4.6136107,4.7402954,4.7774415,gfs.0p25.2020051806.f000.grib2
2020-05-18,6,7000,2195.964,3.200938,0,321.71198,C,14,100.5,1.7318786,1.8244324,1.8234131,1.8228576,1.8222535,1.9223022,1.9200318,1.5865295,1.7160461,1.7066284,1.7670472,1.7136109,1.8402954,1.7774414,gfs.0p25.2020051806.f000.grib2
2020-05-18,6,8000,2255.2441,3.700938,0,321.912,D,13.75,100.25,0.03187866,0.22443238,0.22341308,0.22285767,0.22225341,0.22230224,0.32003173,3.0865295,2.9160461,3.0066285,2.9670472,3.0136108,3.1402955,3.0774415,gfs.0p25.2020051806.f000.grib2
2020-05-18,12,3000,773.06213,3.5252116,1.00E-04,310.4,A,13.75,100.5,0.302948,0.3998169,0.32721558,0.4272461,0.42730713,0.47249755,0.545105,2.8095825,3.107788,3.0403686,3.2008789,3.2148254,3.428711,3.4127991,gfs.0p25.2020051812.f000.grib2
2020-05-18,12,3000,548.7421,4.7252116,0.0011,307.4,B,13.75,100.75,-0.397052,-0.30018312,-0.37278444,-0.37275392,-0.37269288,-0.22750244,-0.25489503,3.1095824,3.607788,3.6403687,3.7008789,3.9148254,4.428711,4.612799,gfs.0p25.2020051812.f000.grib2
2020-05-18,12,5000,921.38214,4.6252117,1.00E-04,308.7,C,14,100.5,2.702948,3.0998168,3.1272156,3.227246,3.3273072,3.5724976,3.645105,0.80958253,1.0077881,1.0403687,1.100879,1.1148255,1.2287109,1.3127991,gfs.0p25.2020051812.f000.grib2
2020-05-18,12,1000,182.82214,1.6252116,0,305.4,D,13.75,100.25,-0.197052,-0.20018311,-0.17278442,-0.2727539,-0.27269286,-0.32750243,-0.35489503,0.80958253,1.1077881,1.1403687,1.3008789,1.4148254,1.7287109,1.8127991,gfs.0p25.2020051812.f000.grib2
2020-05-18,18,3000,657.8805,4.4084854,0,306.55795,A,13.75,100.5,0.94004214,1.0811279,1.094403,1.2311401,1.2444092,1.2678406,1.3811157,2.4484985,2.8942688,2.9613464,3.0758057,3.17688,3.3834229,3.5114014,gfs.0p25.2020051818.f000.grib2
2020-05-18,18,2000,416.92047,4.608485,0,304.15796,B,13.75,100.75,0.3400421,0.58112794,0.5944031,0.6311401,0.7444092,1.0678406,1.1811157,2.4484985,2.994269,3.1613464,3.1758056,3.37688,3.8834229,4.011401,gfs.0p25.2020051818.f000.grib2
2020-05-18,18,2000,444.2805,4.5084853,0,304.45795,C,14,100.5,0.6400421,0.6811279,0.69440305,0.73114014,0.7444092,0.8678406,0.88111573,2.2484984,2.7942688,2.8613465,2.9758058,3.17688,3.583423,3.7114015,gfs.0p25.2020051818.f000.grib2
2020-05-18,18,0,129.88048,2.3084853,0,301.45795,D,13.75,100.25,0.5400421,0.6811279,0.69440305,0.6311401,0.7444092,0.76784056,0.7811157,1.4484985,1.8942688,1.9613464,2.0758057,2.17688,2.4834228,2.6114013,gfs.0p25.2020051818.f000.grib2
2020-05-19,0,3000,653.5944,4.3150096,0,305.9588,A,13.75,100.5,1.7177881,1.9498322,1.9616272,2.064621,2.1048584,2.1925933,2.2848084,2.2197852,2.5271575,2.645404,2.6271453,2.7453918,2.9572754,3.0572815,gfs.0p25.2020051900.f000.grib2
2020-05-19,0,2000,572.1544,3.4150095,0,306.2588,B,13.75,100.75,1.1177881,1.2498322,1.3616272,1.3646209,1.4048584,1.4925934,1.5848083,1.4797852,1.7271576,1.745404,1.8271453,1.8453919,2.0572753,2.1572814,gfs.0p25.2020051900.f000.grib2
2020-05-19,0,2000,426.8744,4.0150094,0,304.55878,C,14,100.5,1.4377881,1.5498321,1.6616272,1.664621,1.7048584,1.7925934,1.8848083,1.9497851,2.3271575,2.3454041,2.4271455,2.5453918,2.7572753,2.8572814,gfs.0p25.2020051900.f000.grib2
2020-05-19,0,1000,279.5944,4.4150095,0,301.8588,D,13.75,100.25,0.9977881,1.1498321,1.2616272,1.264621,1.4048584,1.6925933,1.7848084,2.1797853,2.6271577,2.645404,2.8271453,2.945392,3.3572755,3.5572815,gfs.0p25.2020051900.f000.grib2
2020-05-19,6,10000,1786.3711,5.309687,0,315.18066,A,13.75,100.5,1.7910815,2.1873584,2.201245,2.2491212,2.296997,2.4562695,2.456206,3.57646,3.8648536,3.8883495,3.9618456,4.019536,4.202075,4.246323,gfs.0p25.2020051906.f000.grib2
2020-05-19,6,11000,1751.331,6.1096873,0,312.5807,B,13.75,100.75,2.0710816,2.5073583,2.521245,2.5691211,2.636997,2.8062696,2.8662062,4.12646,4.5148535,4.5283494,4.5918455,4.6795363,4.892075,4.9463234,gfs.0p25.2020051906.f000.grib2
2020-05-19,6,10000,1823.411,4.709687,0,311.18066,C,14,100.5,1.8510815,2.1473584,2.161245,2.199121,2.2369971,2.3462696,2.446206,1.95646,2.2548535,2.2783496,2.3218458,2.3595362,2.4920752,2.5463233,gfs.0p25.2020051906.f000.grib2
2020-05-19,6,9000,1804.211,5.0096874,0,311.78067,D,13.75,100.25,2.0910816,2.4673584,2.481245,2.5291212,2.566997,2.6962695,2.756206,2.66646,2.9448535,2.9583497,3.0018456,3.0495362,3.1820753,3.2163231,gfs.0p25.2020051906.f000.grib2
2020-05-19,12,7000,1202.2872,4.8007717,0,308.40045,A,13.75,100.5,1.8610523,2.1412256,2.1832592,2.2200952,2.2716017,2.3974562,2.4502735,2.8178027,3.2703712,3.3227587,3.4040234,3.4750977,3.693828,3.7719288,gfs.0p25.2020051912.f000.grib2
2020-05-19,12,5000,696.0472,6.100772,0,306.10046,B,13.75,100.75,0.96105224,1.1612256,1.1932592,1.2700952,1.3416016,1.537456,1.6702734,4.1178026,4.770371,4.8627586,5.0540233,5.2450976,5.773828,5.921929,gfs.0p25.2020051912.f000.grib2
2020-05-19,12,4000,640.2072,5.5007715,0,306.60046,C,14,100.5,2.4610522,2.8612256,2.9432592,3.0500953,3.1716015,3.487456,3.5802734,2.7578027,3.3303711,3.4327588,3.5740235,3.7150977,4.093828,4.2019286,gfs.0p25.2020051912.f000.grib2
2020-05-19,12,1000,227.24721,3.1007717,0,303.80045,D,13.75,100.25,1.0610522,1.4312255,1.5232593,1.6800952,1.8316016,2.297456,2.5502734,1.4478028,1.8203712,1.8627588,1.9240234,1.9850976,2.1738281,2.2319288,gfs.0p25.2020051912.f000.grib2
2020-05-19,18,3000,636.23834,3.9402099,0,306,A,13.75,100.5,2.775071,3.2072802,3.264895,3.3638184,3.4713671,3.747539,3.839192,0.6971924,0.7978174,0.8078296,0.8223389,0.84235597,0.90010744,0.910918,gfs.0p25.2020051918.f000.grib2
2020-05-19,18,2000,410.63834,5.44021,0,304,B,13.75,100.75,1.5850708,2.0572803,2.144895,2.3638184,2.5813673,3.177539,3.329192,2.4371924,3.0578175,3.1478295,3.3223388,3.502356,4.0101075,4.130918,gfs.0p25.2020051918.f000.grib2
2020-05-19,18,1000,341.03833,2.4402099,0,304.1,C,14,100.5,1.2550708,1.5572803,1.594895,1.6638184,1.7313672,1.9175391,1.9791919,-0.22280762,-0.20218262,-0.17217042,-0.13766113,-0.097644046,0.020107422,0.11091797,gfs.0p25.2020051918.f000.grib2
2020-05-19,18,1000,245.51834,5.54021,0,301.7,D,13.75,100.25,3.035071,3.6872802,3.824895,4.1038184,4.371367,5.127539,5.389192,-0.5328076,-0.6121826,-0.6021704,-0.57766116,-0.55764407,-0.47989258,-0.39908203,gfs.0p25.2020051918.f000.grib2
2020-05-20,0,4000,704.5732,4.500495,0,305.80258,A,13.75,100.5,2.4171412,2.7370336,2.779629,2.8369262,2.8977637,3.0696924,3.1279151,1.9961377,2.309497,2.359497,2.426045,2.4871264,2.6625195,2.7288623,gfs.0p25.2020052000.f000.grib2
2020-05-20,0,4000,751.6932,4.6004953,0,305.10257,B,13.75,100.75,2.107141,2.4570336,2.499629,2.5669262,2.6277637,2.8096924,2.8679152,2.3661377,2.7394972,2.7894971,2.866045,2.9471264,3.1725194,3.2588623,gfs.0p25.2020052000.f000.grib2
2020-05-20,0,4000,642.65314,6.1004953,0,304.00256,C,14,100.5,2.857141,3.3070338,3.389629,3.5069263,3.6077638,3.8996923,3.987915,2.5561378,3.0494971,3.149497,3.2660449,3.3871264,3.7225196,3.8588624,gfs.0p25.2020052000.f000.grib2
2020-05-20,0,1000,282.65317,4.1004953,0,303.30258,D,13.75,100.25,1.8671411,2.1170337,2.1796288,2.2469263,2.3177636,2.4996924,2.597915,1.9561377,2.2494972,2.329497,2.416045,2.4871264,2.7125196,2.8188622,gfs.0p25.2020052000.f000.grib2
2020-05-20,6,10000,1477.6553,6.4435196,0,317.8013,A,13.75,100.5,0.8188965,1.0022094,1.0164355,1.0406665,1.0648925,1.1275903,1.1539428,5.4357033,6.1131616,6.192559,6.3106494,6.431157,6.7318726,6.823772,gfs.0p25.2020052006.f000.grib2
2020-05-20,6,12000,1569.3353,6.74352,0,318.6013,B,13.75,100.75,1.7388965,2.0222094,2.0264356,2.0706666,2.1048925,2.2075903,2.243943,5.565703,6.1931615,6.2225585,6.3306494,6.4411573,6.7318726,6.803772,gfs.0p25.2020052006.f000.grib2
2020-05-20,6,13000,1875.4153,5.74352,0,318.00128,C,14,100.5,0.76889646,0.9322095,0.9364355,0.9606665,0.97489256,1.0275903,1.0439429,5.555703,6.1731615,6.2325587,6.3206496,6.4211574,6.6918726,6.763772,gfs.0p25.2020052006.f000.grib2
2020-05-20,6,9000,1516.9353,5.9435196,0,317.6013,D,13.75,100.25,-1.1911035,-1.0077906,-1.0135645,-1.0193335,-1.0251074,-1.0124097,-0.99605715,5.6057034,6.1131616,6.152559,6.2506495,6.351157,6.5918727,6.653772,gfs.0p25.2020052006.f000.grib2
2020-05-20,12,8000,928.1915,7.1025696,0,308.1,A,13.75,100.5,0.11709717,0.07376953,0.07011719,0.056784667,0.04687256,0.031728517,0.025073241,5.3087916,6.175012,6.278374,6.474016,6.6693897,7.1737475,7.3247266,gfs.0p25.2020052012.f000.grib2
2020-05-20,12,8000,918.9115,7.40257,0,305.6,B,13.75,100.75,-0.032902833,-0.05623047,-0.049882814,-0.053215332,-0.06312744,-0.06827149,-0.07492676,5.4087915,6.255012,6.348374,6.594016,6.8293896,7.4737477,7.6647267,gfs.0p25.2020052012.f000.grib2
2020-05-20,12,8000,918.1115,6.90257,0,307,C,14,100.5,0.8070972,0.8737695,0.8801172,0.8867847,0.8968726,0.94172853,0.92507327,4.7387915,5.595012,5.728374,5.964016,6.1893897,6.8537474,7.0547266,gfs.0p25.2020052012.f000.grib2
2020-05-20,12,5000,661.7915,7.1025696,0,303.40002,D,13.75,100.25,0.34709716,0.35376954,0.35011718,0.33678466,0.32687256,0.29172853,0.27507323,4.2087917,5.0350122,5.178374,5.434016,5.6993895,6.4237475,6.6547265,gfs.0p25.2020052012.f000.grib2
2020-05-20,18,3400,717.152,4.6096067,0,305.551,A,13.75,100.5,2.555293,3.018523,3.0782616,3.1780517,3.2779615,3.5569189,3.6644385,1.4163452,1.6322632,1.6581153,1.7002026,1.7393969,1.8563477,1.8842725,gfs.0p25.2020052018.f000.grib2
2020-05-20,18,1900,461.39197,3.809607,0,304.151,B,13.75,100.75,1.775293,2.1685228,2.2182617,2.3180518,2.4079614,2.686919,2.7844384,1.7363452,2.0522633,2.0981152,2.1802027,2.259397,2.4763477,2.4942725,gfs.0p25.2020052018.f000.grib2
2020-05-20,18,2100,448.51196,4.709607,0,304.151,C,14,100.5,2.365293,2.788523,2.8482618,2.9680517,3.0879614,3.406919,3.5244384,1.7863452,2.0922632,2.1381152,2.2302027,2.319397,2.5563476,2.6142724,gfs.0p25.2020052018.f000.grib2
2020-05-20,18,1200,242.43198,5.209607,0,300.451,D,13.75,100.25,1.7152929,2.238523,2.3982618,2.6480517,2.8979614,3.626919,4.0144386,1.3363452,1.7022632,1.7881153,1.9002026,2.029397,2.3663476,2.4542725,gfs.0p25.2020052018.f000.grib2
2020-05-21,0,2000,548.32336,3.2082083,0,305.9,A,13.75,100.5,1.2996411,1.4473486,1.4785937,1.5060401,1.5472852,1.6212988,1.6472119,2.01354,2.3102076,2.3613086,2.422805,2.4778368,2.6390185,2.7018604,gfs.0p25.2020052100.f000.grib2
2020-05-21,0,2000,622.88336,3.6082082,0,305.8,B,13.75,100.75,1.5796411,1.8073486,1.8385937,1.87604,1.9172852,2.0312989,2.0572119,2.35354,2.6602075,2.7013085,2.7628052,2.807837,2.9590185,3.0118604,gfs.0p25.2020052100.f000.grib2
2020-05-21,0,2000,410.24338,3.8082082,0,304.5,C,14,100.5,1.8296411,2.0673487,2.1185937,2.17604,2.2272851,2.3712988,2.427212,1.91354,2.2102075,2.2713087,2.3328052,2.407837,2.5890186,2.6618605,gfs.0p25.2020052100.f000.grib2
2020-05-21,0,1000,239.44339,3.3082082,0,302.8,D,13.75,100.25,0.85964113,0.9773486,1.0085938,1.04604,1.0772852,1.1712989,1.237212,2.05354,2.3302076,2.4113085,2.5028052,2.587837,2.8190186,2.9218605,gfs.0p25.2020052100.f000.grib2
2020-05-21,6,5000,1753.7083,2.9139607,0,315.56146,A,13.75,100.5,1.1135694,1.2509083,1.2586036,1.279165,1.3068603,1.3641748,1.3904957,2.184507,2.0328858,2.048672,2.0655932,2.0850658,2.1430566,2.1425953,gfs.0p25.2020052106.f000.grib2
2020-05-21,6,5000,1737.5482,3.0139606,0,314.56146,B,13.75,100.75,1.5235693,1.7309082,1.7386035,1.769165,1.7968603,1.8641748,1.9004956,2.684507,2.6628857,2.6786718,2.7055933,2.735066,2.8030567,2.8125951,gfs.0p25.2020052106.f000.grib2
2020-05-21,6,7000,1815.7882,3.4139607,0,313.86148,C,14,100.5,2.5035694,2.7209082,2.7486036,2.779165,2.8268604,2.9441748,2.9704957,1.0645069,1.1628858,1.1686718,1.1855932,1.205066,1.2530566,1.2725952,gfs.0p25.2020052106.f000.grib2
2020-05-21,6,5000,1721.2283,3.3139606,0,311.76147,D,13.75,100.25,0.7435693,0.9309082,0.92860353,0.94916505,0.96686035,1.0341748,1.0604956,1.7445068,1.6928858,1.6986718,1.7055932,1.7350659,1.7730566,1.7725952,gfs.0p25.2020052106.f000.grib2
2020-05-21,12,2000.0552,759.52734,2.4243665,0,308.9178,A,13.75,100.5,1.3414453,1.5863794,1.6284766,1.6737524,1.723916,1.8572388,1.9149365,1.1420752,1.1261914,1.1330396,1.1398145,1.1374584,1.1557568,1.1316211,gfs.0p25.2020052112.f000.grib2
2020-05-21,12,2000.0552,434.40732,2.9243665,0,306.21777,B,13.75,100.75,0.5614453,0.7663794,0.80847657,0.89375246,0.973916,1.1972388,1.3149365,1.6420752,1.9661914,2.0130396,2.0898144,2.1674585,2.3757567,2.411621,gfs.0p25.2020052112.f000.grib2
2020-05-21,12,2000.0552,462.2473,3.8243666,0,307.51776,C,14,100.5,2.1714454,2.5963793,2.6684766,2.7737525,2.873916,3.1572387,3.2849364,1.0520751,1.2161914,1.2530396,1.2998145,1.3574585,1.4857569,1.5016211,gfs.0p25.2020052112.f000.grib2
2020-05-21,12,0.055214077,104.96732,1.7243665,0,303.71777,D,13.75,100.25,-0.18855469,-0.2436206,-0.26152343,-0.29624757,-0.316084,-0.40276122,-0.3950635,1.2520752,1.5661914,1.5930395,1.6598145,1.7174585,1.8757569,1.8516212,gfs.0p25.2020052112.f000.grib2
2020-05-21,18,2000,582.64844,3.72082,0,305.9966,A,13.75,100.5,2.1858375,2.5611718,2.6221118,2.7014184,2.7870507,3.007124,3.096355,0.90576905,0.9973071,1.0076636,1.0140113,1.0375683,1.0782324,1.0739844,gfs.0p25.2020052118.f000.grib2
2020-05-21,18,2000,380.56842,4.12082,0,303.7966,B,13.75,100.75,1.3358374,1.6711719,1.7321118,1.8314185,1.9270508,2.227124,2.376355,2.1357691,2.5873072,2.6476636,2.7540112,2.8675683,3.1682324,3.2439845,gfs.0p25.2020052118.f000.grib2
2020-05-21,18,2000,373.36844,4.72082,0,304.3966,C,14,100.5,2.5658374,3.0511718,3.1421118,3.2914186,3.4370508,3.847124,4.026355,1.465769,1.7373071,1.7876636,1.8640113,1.9375683,2.1482325,2.1939843,gfs.0p25.2020052118.f000.grib2
2020-05-21,18,1000,183.60843,4.22082,0,301.09662,D,13.75,100.25,1.9558374,2.5411718,2.7021117,2.9514184,3.1970508,3.917124,4.346355,0.31576905,0.40730712,0.43766358,0.47401124,0.51756835,0.6182324,0.6239844,gfs.0p25.2020052118.f000.grib2
2020-05-22,0,1000,449.17752,2.6167984,0,305.5,A,13.75,100.5,1.8909961,2.1242359,2.1635597,2.2129908,2.2723145,2.4196312,2.4736426,0.2454541,0.2533838,0.2509595,0.25654542,0.2541211,0.26259032,0.24877685,gfs.0p25.2020052200.f000.grib2
2020-05-22,0,0,259.2575,2.0167985,0,303.2,B,13.75,100.75,-0.6790039,-0.66576415,-0.65644044,-0.63700926,-0.62768555,-0.5403687,-0.4063574,1.1754541,1.2933838,1.3209594,1.3765454,1.4341211,1.5725904,1.6187768,gfs.0p25.2020052200.f000.grib2
2020-05-22,0,1000,395.89752,3.0167985,0,304.7,C,14,100.5,1.6109961,1.8442359,1.8935596,1.9529908,2.0123146,2.1696312,2.2336426,1.3554541,1.5433838,1.5809594,1.6265454,1.6641212,1.7625903,1.7987769,gfs.0p25.2020052200.f000.grib2
2020-05-22,0,1000,234.45752,3.2167985,0,302.9,D,13.75,100.25,1.8909961,2.1742358,2.2535596,2.3429906,2.4323144,2.6996315,2.8436425,0.3054541,0.32338378,0.31095946,0.3065454,0.3041211,0.28259033,0.25877684,gfs.0p25.2020052200.f000.grib2
2020-05-22,6,3300,1621.7327,2.4001708,0,318.78894,A,13.75,100.5,1.2187304,1.2793458,1.2810718,1.3082813,1.3239965,1.3663574,1.3767017,2.573291,2.426377,2.4497023,2.4696093,2.4962354,2.5626612,2.5658326,gfs.0p25.2020052206.f000.grib2
2020-05-22,6,3000,1582.2126,2.1001709,0,319.68893,B,13.75,100.75,1.4187305,1.3393457,1.3510718,1.3682812,1.3839966,1.4163574,1.4367017,1.983291,1.766377,1.7797022,1.7996094,1.8162353,1.8526611,1.8558326,gfs.0p25.2020052206.f000.grib2
2020-05-22,6,5200,1853.7327,2.700171,0,319.08893,C,14,100.5,1.4887304,1.5493457,1.5710717,1.5882813,1.6139966,1.6663574,1.6867017,1.883291,1.8163769,1.8397021,1.8496094,1.8662354,1.9126611,1.9258325,gfs.0p25.2020052206.f000.grib2
2020-05-22,6,3900,1734.8527,2.800171,0,319.38895,D,13.75,100.25,0.7487305,0.8093457,0.81107175,0.8282812,0.8339966,0.86635745,0.87670165,2.873291,2.6563768,2.679702,2.6996093,2.7262354,2.7826612,2.7858324,gfs.0p25.2020052206.f000.grib2
2020-05-22,12,2000,435.27536,4.5,0,309.36432,A,13.75,100.5,-0.27512452,-0.37139893,-0.39740235,-0.4321826,-0.45603517,-0.54460204,-0.58075684,3.4702587,3.9168873,3.9877954,4.0970044,4.20592,4.4940476,4.563357,gfs.0p25.2020052212.f000.grib2
2020-05-22,12,1000,223.75537,4.7,0,305.5643,B,13.75,100.75,0.24487549,0.29860106,0.31259766,0.32781738,0.35396484,0.41539794,0.44924316,3.270259,3.8968873,3.9977953,4.1770043,4.3659205,4.864048,4.9733567,gfs.0p25.2020052212.f000.grib2
2020-05-22,12,2000,413.35538,4,0,308.7643,C,14,100.5,-0.43512452,-0.5113989,-0.52740234,-0.5621826,-0.6060352,-0.70460206,-0.7207568,2.9802587,3.5368872,3.6077955,3.7370043,3.8659203,4.234048,4.313357,gfs.0p25.2020052212.f000.grib2
